case_id,feasible,best_start_time_s,best_start_distance_km,T_end,SOC_end_pct,E_heat_kwh,charge_time_s,charge_power_kw,score,feasible_count,t_charge_min,t_charge_max,E_heat_min,E_heat_max,n_eval,fb_penalty
65,1,984.8000,29.0010,21.372670,10.050131,3.429361,1059.9674,83.1505,30.000000,230,1059.9674,1064.1323,3.200695,3.429361,887,0
66,1,425.0000,35.2955,20.050105,14.906139,3.128998,969.4145,84.6060,47.207369,516,967.9408,983.7723,3.128998,3.837331,978,0
67,0,,,,,,,,,,,,,422,
68,1,0.0000,39.0000,22.197695,13.934062,3.573506,966.1152,86.1627,30.000000,334,966.1152,966.5132,3.180506,3.573506,688,0
69,0,,,,,,,,,,,,,383,
70,1,704.0000,31.1967,20.050826,14.758756,3.180060,972.6407,84.5163,48.405587,632,970.7596,1006.1550,3.180060,4.075726,1150,0
71,0,,,,,,,,,,,,,3113,
72,0,,,,,,,,,,,,,473,
73,0,,,,,,,,,,,,,404,
74,1,13.3000,38.9097,23.000038,11.018787,3.680928,1016.4539,85.5094,30.786052,460,1016.4539,1021.7832,3.139094,3.703094,838,0
75,1,937.9000,26.9896,20.050216,15.095477,3.110891,965.2684,84.7222,48.112614,627,963.1207,997.2581,3.110891,3.984724,1169,0
76,0,,,,,,,,,,,,,408,
77,1,203.0000,37.7087,20.050634,20.785991,3.221234,848.3966,87.9420,50.000000,294,848.3966,850.6735,3.221234,3.559567,731,0
78,0,,,,,,,,,,,,,416,
79,1,1931.0000,19.4528,20.236977,10.050413,3.212017,1076.9041,81.8425,30.000000,120,1076.9041,1077.6224,3.181684,3.212017,764,0
80,1,507.4000,35.1259,20.050802,12.275141,3.168922,1028.2025,82.9927,42.973671,563,1022.2266,1047.7415,3.168922,3.946589,1069,0
81,1,220.9000,37.5635,20.050225,17.841761,3.167393,906.4012,86.4070,50.000000,320,906.4012,908.9175,3.167393,3.535559,771,0
82,1,515.1000,33.9751,20.050425,13.848662,3.139121,992.7713,83.9576,46.856353,607,989.4022,1021.5541,3.139121,3.997621,1077,0
83,0,,,,,,,,,,,,,381,
84,1,329.0000,36.7296,20.050895,17.308471,3.187672,917.6459,86.0804,50.000000,429,917.6459,920.7841,3.187672,3.736005,893,0
85,0,,,,,,,,,,,,,379,
86,1,987.7000,28.7036,20.050231,13.793620,3.205146,993.9994,83.9236,46.813830,628,990.1033,1026.7882,3.205146,4.080646,1180,0
87,1,855.0000,29.8268,20.050532,14.578278,3.108395,976.6140,84.4053,47.673631,623,973.8851,1009.0764,3.108395,3.986062,1161,0
88,1,679.7000,30.6562,20.050951,14.909562,3.146871,969.3301,84.6089,48.343648,648,967.4011,1002.3386,3.146871,4.036205,1166,0
89,0,,,,,,,,,,,,,192,
90,1,479.9000,33.9650,20.050849,15.210848,3.137493,962.7415,84.7936,48.650732,588,961.6406,986.1186,3.137493,3.937326,1076,0
91,1,252.8000,37.3544,20.050388,17.659112,3.192011,910.2435,86.2951,50.000000,351,910.2435,912.8175,3.192011,3.613345,805,0
92,0,,,,,,,,,,,,,187,
93,0,,,,,,,,,,,,,3042,
94,1,838.0000,30.8590,20.050409,16.500321,3.203991,934.8639,85.5842,50.000000,629,934.8639,968.1219,3.203991,4.094657,1175,0
95,0,,,,,,,,,,,,,3337,
96,1,432.2000,35.6963,20.050406,17.708076,3.202236,909.2120,86.3251,50.000000,525,909.2120,927.0975,3.202236,3.922569,983,0
97,1,0.0000,39.0000,22.742229,14.169252,3.623025,955.2936,86.8285,30.000000,382,955.2936,955.6139,3.129025,3.623025,772,0
98,1,811.2000,29.5768,20.050371,13.563702,3.155655,999.1288,83.7827,46.543865,624,994.8423,1032.0504,3.155655,4.036489,1159,0
99,1,644.1000,32.0321,20.050280,13.909208,3.178323,991.4258,83.9946,47.368830,634,988.1889,1025.0952,3.178323,4.075823,1154,0
100,0,,,,,,,,,,,,,426,
101,0,,,,,,,,,,,,,416,
102,1,752.1000,31.3303,20.050650,17.162920,3.218491,920.7337,85.9909,50.000000,634,920.7337,953.9628,3.218491,4.109991,1157,0
103,1,1068.4000,31.7854,20.050434,14.451120,3.255336,979.4185,84.3272,48.040716,630,977.0817,1012.8618,3.255336,4.144670,1201,0
104,1,863.8000,30.1466,20.050856,12.598899,3.083253,1020.8436,83.1914,45.151970,638,1014.5622,1053.4319,3.083253,3.972419,1181,0
105,1,87.3000,38.3615,20.050385,18.351461,3.160063,895.7260,86.7198,50.000000,190,895.7260,897.0440,3.160063,3.305563,627,0
106,1,294.2000,36.8564,20.050711,17.312859,3.170465,917.5547,86.0829,50.000000,387,917.5547,919.9502,3.170465,3.660799,827,0
107,1,52.9000,38.6262,20.050030,17.257855,3.191912,918.7262,86.0486,50.000000,161,918.7262,919.3008,3.191912,3.280079,606,0
108,1,0.0000,39.0000,21.119868,14.452004,3.376343,967.3445,85.3786,30.000000,209,967.3445,967.4349,3.181177,3.376343,556,0
109,0,,,,,,,,,,,,,409,
110,1,813.6000,30.1126,20.050569,13.330021,3.188277,1004.3591,83.6396,46.340398,632,999.7582,1037.4751,3.188277,4.073444,1161,0
111,1,261.1000,37.1515,22.999336,10.353732,3.715807,1030.2689,85.1761,33.310705,528,1030.2689,1041.5023,3.183140,3.821474,1103,0
112,1,642.6000,31.9748,20.050150,19.299823,3.165739,876.0714,87.3014,50.000000,637,876.0714,908.9154,3.165739,4.056239,1143,0
113,0,,,,,,,,,,,,,393,
114,1,100.4000,38.2517,20.050209,16.550097,3.187855,933.7999,85.6146,50.000000,195,933.7999,934.4949,3.187855,3.355188,619,0
115,0,,,,,,,,,,,,,177,
116,0,,,,,,,,,,,,,454,
117,1,101.4000,38.2619,20.050612,17.950909,3.164953,904.1056,86.4742,50.000000,196,904.1056,905.4503,3.164953,3.333953,618,0
118,0,,,,,,,,,,,,,447,
119,0,,,,,,,,,,,,,415,
120,0,,,,,,,,,,,,,3281,
121,0,,,,,,,,,,,,,192,
122,1,13.1000,38.9230,22.999527,11.967891,3.707631,996.9415,85.9834,30.772178,460,996.9415,1000.4983,3.163964,3.729464,839,0
123,0,,,,,,,,,,,,,3339,
124,0,,,,,,,,,,,,,426,
125,1,1435.2000,20.9980,20.050299,14.280840,3.173436,983.1822,84.2226,46.513047,604,979.1140,1014.1144,3.173436,4.014936,1202,0
126,1,951.0000,32.3208,20.050561,13.700857,3.255565,996.0636,83.8671,47.143909,634,992.5196,1029.7453,3.255565,4.150065,1189,0
127,1,34.2000,38.7418,20.050346,18.041841,3.203558,902.2010,86.5298,50.000000,136,902.2010,902.7019,3.203558,3.260558,564,0
128,0,,,,,,,,,,,,,414,
129,0,,,,,,,,,,,,,3986,
130,0,,,,,,,,,,,,,467,
131,0,,,,,,,,,,,,,433,
132,1,770.1000,31.9075,20.050416,14.019061,3.151694,988.9828,84.0621,47.340378,629,985.7442,1022.2755,3.151694,4.040860,1155,0
133,1,769.7000,30.6260,20.050839,15.694920,3.186035,952.2138,85.0906,49.457747,638,951.6068,985.1894,3.186035,4.070702,1178,0
134,0,,,,,,,,,,,,,2390,
135,0,,,,,,,,,,,,,394,
136,1,776.7000,30.8679,22.999749,10.187263,3.652610,1033.7359,85.0933,31.681574,466,1033.7359,1041.9342,3.140610,3.699610,953,0
137,1,548.6000,33.2274,20.050949,17.847128,3.137947,906.2820,86.4109,50.000000,640,906.2820,939.2770,3.137947,4.034947,1142,0
138,0,,,,,,,,,,,,,3201,
139,1,339.8000,36.8309,20.050836,21.443656,3.215759,837.2939,88.1184,50.000000,447,837.2939,842.4051,3.215759,3.782093,926,0
140,1,747.4000,31.0565,20.050398,13.294941,3.113543,1005.1483,83.6179,46.186526,630,1000.3545,1038.0666,3.113543,4.005876,1160,0
141,0,,,,,,,,,,,,,389,
142,1,42.2000,38.7039,20.050734,19.972960,3.189509,862.2731,87.7147,50.000000,144,862.2731,863.2178,3.189509,3.259842,574,0
143,0,,,,,,,,,,,,,407,
144,1,434.3000,34.5401,20.050410,13.302294,3.172660,1004.9832,83.6224,43.587703,528,1000.9640,1019.7678,3.172660,3.896493,981,0
145,0,,,,,,,,,,,,,3833,
146,1,219.5000,37.6566,20.050854,16.650827,3.159940,931.6387,85.6769,50.000000,324,931.6387,932.9164,3.159940,3.525773,770,0
147,1,0.0000,38.9990,21.220008,13.457388,3.366542,987.4238,84.9116,30.000000,219,987.4238,988.1934,3.153209,3.366542,565,0
148,0,,,,,,,,,,,,,3603,
149,1,893.4000,29.2107,20.050006,13.745135,3.183863,995.0828,83.8937,46.844583,628,991.1912,1028.1897,3.183863,4.069863,1169,0
150,1,270.6000,37.3744,20.050561,15.447475,3.193383,957.5891,84.9385,46.138152,367,957.5659,957.7461,3.193383,3.644383,827,0
151,1,775.8000,30.9416,22.737274,10.050115,3.593247,1040.3014,84.7224,30.000000,381,1040.3014,1048.2818,3.126413,3.593247,1026,0
152,0,,,,,,,,,,,,,348,
153,1,161.3000,37.9228,20.050598,16.191296,3.149162,941.4970,85.3948,50.000000,255,941.4970,942.1738,3.149162,3.417995,683,0
154,0,,,,,,,,,,,,,477,
155,1,35.0000,38.7288,20.050104,17.332064,3.157309,917.1537,86.0942,50.000000,135,917.1537,917.5458,3.157309,3.215642,571,0
156,1,139.6000,37.9331,20.050910,16.613180,3.167724,932.4431,85.6539,50.000000,245,932.4431,933.3651,3.167724,3.400390,704,0
157,1,723.8000,32.4599,20.050227,17.612366,3.239750,911.2304,86.2662,50.000000,637,911.2304,944.6562,3.239750,4.136250,1176,0
158,1,418.2000,36.1359,21.708147,10.050087,3.419049,1055.0650,83.5369,30.000000,280,1055.0650,1059.8010,3.119049,3.419049,879,0
159,1,1053.9000,24.4361,20.050816,15.112391,3.088877,964.8921,84.7332,47.813242,618,962.4260,996.2587,3.088877,3.952210,1159,0
160,0,,,,,,,,,,,,,413,
161,0,,,,,,,,,,,,,438,
162,1,801.1000,32.2897,22.999130,10.205858,3.707169,1033.3563,85.1019,31.862532,473,1033.3549,1041.1305,3.191169,3.760336,969,0
163,1,312.5000,36.3148,20.050730,15.991672,3.124796,945.7973,85.2725,50.000000,408,945.7973,946.1741,3.124796,3.645629,846,0
164,0,,,,,,,,,,,,,435,
165,0,,,,,,,,,,,,,432,
166,1,0.0000,39.0000,22.821248,11.842962,3.648075,1001.7494,85.7279,30.000000,403,1001.7494,1005.4640,3.140075,3.648075,762,0
167,0,,,,,,,,,,,,,188,
168,1,760.2000,30.8617,20.050037,12.566658,3.200438,1021.5854,83.1707,45.336700,622,1015.8399,1052.8019,3.200438,4.071938,1157,0
169,0,,,,,,,,,,,,,179,
170,1,729.9000,31.6795,20.050187,12.474584,3.095586,1023.6735,83.1144,44.505658,626,1017.3614,1051.8264,3.095586,3.945252,1179,0
171,1,694.2000,31.7768,20.050140,18.053198,3.217285,901.9648,86.5366,50.000000,635,901.9648,935.1793,3.217285,4.110452,1151,0
172,0,,,,,,,,,,,,,182,
173,1,200.2000,37.5213,21.542425,10.050292,3.386919,1057.4770,83.3461,30.000000,277,1057.4770,1061.6953,3.117419,3.386919,857,0
174,1,761.4000,32.0432,20.050146,12.638951,3.213432,1019.9449,83.2152,45.750537,637,1014.3940,1053.5816,3.213432,4.108432,1167,0
175,1,256.0000,36.9627,21.620710,10.050178,3.383237,1056.3366,83.4363,30.000000,267,1056.3366,1060.9105,3.100404,3.383237,851,0
176,1,1425.4000,24.5871,22.399039,10.050480,3.567752,1045.0999,84.3330,30.000000,334,1045.0999,1052.6268,3.171752,3.567752,1039,0
177,0,,,,,,,,,,,,,403,
178,1,467.3000,34.6005,20.050093,14.676875,3.127116,974.4488,84.4653,47.479986,561,972.5126,995.5630,3.127116,3.905949,1022,0
179,1,0.0000,39.0010,22.675109,12.981679,3.617748,980.1500,86.1532,30.000000,383,980.1500,982.0552,3.137082,3.617748,741,0
180,1,787.5000,30.0944,20.050490,14.294733,3.136916,982.8727,84.2313,47.403923,624,979.7737,1015.5856,3.136916,4.017750,1155,0
181,1,1563.8000,24.0031,21.449021,10.050211,3.405684,1058.8456,83.2385,30.000000,239,1058.8456,1063.6781,3.172517,3.405684,943,0
182,1,725.0000,31.8666,22.920339,10.050123,3.594717,1037.7184,84.9333,30.000000,392,1037.7184,1046.2185,3.099050,3.594717,1052,0
183,1,825.7000,30.0815,20.050321,12.616023,3.145611,1020.4623,83.2013,45.355833,629,1014.4423,1053.3296,3.145611,4.027278,1160,0
184,1,404.9000,36.1757,20.050924,14.136140,3.189523,986.3793,84.1344,44.198614,504,983.8856,996.7810,3.189523,3.864357,980,0
185,0,,,,,,,,,,,,,386,
186,1,1056.0000,26.8046,20.050178,13.066698,3.171626,1010.2821,83.4776,45.617301,612,1004.7560,1042.5821,3.171626,4.038460,1174,0
187,0,,,,,,,,,,,,,414,
188,1,0.0000,39.0000,22.828549,10.631573,3.642009,1026.8097,85.1221,30.000000,401,1026.8097,1032.7614,3.129842,3.642009,762,0
189,0,,,,,,,,,,,,,404,
190,0,,,,,,,,,,,,,479,
191,1,222.7000,37.5892,20.050624,20.558989,3.238937,852.2388,87.8811,50.000000,320,852.2388,855.4611,3.238937,3.610104,775,0
192,1,140.8000,38.1511,20.050355,19.016819,3.181448,881.9081,87.1279,50.000000,239,881.9081,884.3549,3.181448,3.416114,683,0
193,1,0.0000,39.0000,22.043803,12.931429,3.526714,988.7233,85.4702,30.000000,318,988.7233,990.3494,3.160381,3.526714,665,0
194,1,377.2000,35.7354,20.050022,14.937834,3.171617,968.7208,84.6253,45.495193,470,967.5032,975.6118,3.171617,3.800284,926,0
195,1,490.5000,34.7219,20.050130,14.664081,3.161892,974.7298,84.4575,47.977408,586,972.9248,999.6976,3.161892,3.979392,1046,0
196,0,,,,,,,,,,,,,399,
197,0,,,,,,,,,,,,,3180,
198,1,33.4000,38.7781,20.050368,19.225611,3.204903,877.5984,87.2560,50.000000,137,877.5984,878.2524,3.204903,3.260570,564,0
199,0,,,,,,,,,,,,,431,
200,0,,,,,,,,,,,,,434,
201,0,,,,,,,,,,,,,437,
202,0,,,,,,,,,,,,,426,
203,1,1822.8000,19.4937,22.205252,10.050041,3.517504,1047.8830,84.1095,30.000000,308,1047.8830,1055.3659,3.163337,3.517504,1056,0
204,0,,,,,,,,,,,,,3466,
205,1,1027.1000,28.7398,20.050079,13.091572,3.211323,1009.7233,83.4928,45.952768,624,1004.5988,1042.5838,3.211323,4.086157,1184,0
206,0,,,,,,,,,,,,,184,
207,1,98.4000,38.2490,20.050251,17.770709,3.168971,907.8951,86.3634,50.000000,202,907.8951,909.1195,3.168971,3.332971,638,0
208,1,295.2000,36.9818,20.050894,19.848821,3.161668,864.8059,87.6387,50.000000,388,864.8059,870.2877,3.161668,3.653668,837,0
209,1,775.9000,31.3464,20.050573,15.472703,3.232799,957.0404,84.9540,49.388912,637,956.3452,990.4717,3.232799,4.124799,1191,0
210,1,34.4000,38.7779,22.999898,11.311544,3.714412,1010.4114,85.6557,31.916435,477,1010.4114,1016.1791,3.173412,3.771745,862,0
211,0,,,,,,,,,,,,,359,
212,1,1587.0000,19.9769,22.232984,10.050205,3.513447,1047.4816,84.1416,30.000000,312,1047.4816,1055.1353,3.157113,3.513447,1032,0
213,0,,,,,,,,,,,,,3134,
214,0,,,,,,,,,,,,,396,
215,0,,,,,,,,,,,,,4029,
216,0,,,,,,,,,,,,,427,
217,1,1569.6000,24.1784,21.775051,10.050161,3.492209,1054.0909,83.6140,30.000000,268,1054.0909,1059.8635,3.203209,3.492209,989,0
218,1,446.2000,35.3385,20.050589,16.334545,3.186534,938.4178,85.4827,50.000000,539,938.4178,957.2784,3.186534,3.930200,1003,0
219,0,,,,,,,,,,,,,419,
220,1,937.2000,28.3228,20.050036,14.065358,3.160420,987.9596,84.0901,47.107020,628,984.4661,1020.6932,3.160420,4.038920,1172,0
221,1,1028.7000,26.7974,20.050893,15.716115,3.177365,951.7540,85.1036,49.116678,621,950.7760,983.9913,3.177365,4.045698,1172,0
222,1,672.1000,32.9698,20.050318,12.331319,3.123747,1026.9295,83.0267,43.378788,579,1020.6537,1049.0889,3.123747,3.923580,1093,0
223,1,1668.3000,22.0592,22.999652,10.438272,3.656874,1028.5035,85.2187,34.221509,499,1028.5035,1043.2919,3.165374,3.788374,1083,0
224,1,283.8000,37.0016,20.135514,10.050186,3.114692,1078.4495,81.7254,30.000000,93,1078.4495,1078.7200,3.099359,3.114692,563,0
225,1,724.3000,32.0723,20.050946,16.220433,3.219053,940.8666,85.4130,50.000000,636,940.8666,974.3579,3.219053,4.112387,1154,0
226,1,812.6000,32.0186,20.764690,10.050213,3.322469,1068.9690,82.4502,30.000000,192,1068.9690,1071.2285,3.197636,3.322469,845,0
227,1,562.8000,33.8343,20.050930,13.748969,3.187988,994.9862,83.8969,47.282509,641,991.6102,1028.8796,3.187988,4.092655,1167,0
228,1,541.5000,34.4376,20.050345,13.353875,3.116619,1003.8269,83.6540,46.566840,637,999.5509,1036.9156,3.116619,4.019119,1099,0
229,0,,,,,,,,,,,,,475,
230,1,513.9000,33.4508,22.624725,10.050129,3.519426,1041.8955,84.5928,30.000000,365,1041.8955,1049.5583,3.064259,3.519426,985,0
231,1,170.8000,37.7589,21.063189,10.050419,3.321684,1064.5249,82.7942,30.000000,215,1064.5249,1067.5005,3.137518,3.321684,811,0
232,1,166.5000,37.9534,20.050803,15.521421,3.152423,955.9791,84.9841,50.000000,262,955.9791,956.1719,3.152423,3.429923,693,0
233,1,924.4000,28.3307,20.050906,12.748399,3.075595,1017.4570,83.2831,45.074284,628,1011.1749,1049.4361,3.075595,3.954095,1155,0
234,0,,,,,,,,,,,,,428,
235,0,,,,,,,,,,,,,4085,
236,0,,,,,,,,,,,,,2698,
237,0,,,,,,,,,,,,,425,
238,1,1437.0000,22.6243,20.050872,13.870152,3.182490,992.2877,83.9712,46.250416,601,987.7959,1023.7342,3.182490,4.029490,1203,0
239,0,,,,,,,,,,,,,390,
240,1,737.3000,31.2831,20.050948,14.597356,3.151481,976.1891,84.4174,48.022674,634,973.8485,1009.3605,3.151481,4.042981,1161,0
241,0,,,,,,,,,,,,,417,
242,1,876.2000,29.0145,20.050856,12.892388,3.053796,1014.2036,83.3714,45.302898,627,1008.2446,1046.3044,3.053796,3.933629,1159,0
243,0,,,,,,,,,,,,,430,
244,1,70.3000,38.4831,20.050412,19.465401,3.199313,872.6642,87.4031,50.000000,173,872.6642,874.0844,3.199313,3.316480,607,0
245,0,,,,,,,,,,,,,417,
246,0,,,,,,,,,,,,,393,
247,0,,,,,,,,,,,,,392,
248,0,,,,,,,,,,,,,427,
249,0,,,,,,,,,,,,,375,
250,1,2048.9000,19.7949,21.305335,10.050191,3.438773,1060.9557,83.0730,30.000000,223,1060.9557,1065.4339,3.232273,3.438773,984,0
251,0,,,,,,,,,,,,,385,
252,1,505.1000,34.9218,20.050924,14.457979,3.140962,979.2615,84.3319,47.778926,597,977.0743,1006.6167,3.140962,3.982796,1066,0
253,1,646.5000,33.2116,20.050588,12.631018,3.105760,1020.1190,83.2108,45.657464,637,1014.4583,1053.5646,3.105760,4.005260,1149,0
254,0,,,,,,,,,,,,,407,
255,0,,,,,,,,,,,,,377,
256,0,,,,,,,,,,,,,3285,
257,0,,,,,,,,,,,,,417,
258,1,808.7000,30.4442,21.675905,10.050019,3.430361,1055.5357,83.4998,30.000000,266,1055.5357,1060.5793,3.149195,3.430361,909,0
259,0,,,,,,,,,,,,,417,
260,1,515.0000,34.4348,20.050542,18.663039,3.124189,889.2377,86.9110,50.000000,606,889.2377,918.5487,3.124189,3.982522,1076,0
261,1,79.7000,38.3885,20.050197,17.540154,3.175653,912.7541,86.2219,50.000000,186,912.7541,913.6859,3.175653,3.308486,638,0
262,0,,,,,,,,,,,,,401,
263,0,,,,,,,,,,,,,391,
264,0,,,,,,,,,,,,,425,
265,0,,,,,,,,,,,,,369,
266,0,,,,,,,,,,,,,462,
267,1,861.4000,30.6440,20.050420,19.515908,3.232720,871.6271,87.4341,50.000000,630,871.6271,904.5577,3.232720,4.120553,1169,0
268,1,1154.1000,24.6497,20.050944,12.746949,3.084427,1017.4893,83.2823,44.872079,613,1010.9804,1049.0598,3.084427,3.949927,1179,0
269,0,,,,,,,,,,,,,440,
270,0,,,,,,,,,,,,,412,
271,1,355.4000,35.8860,20.050673,17.736811,3.137911,908.6046,86.3430,50.000000,450,908.6046,915.9439,3.137911,3.730244,901,0
272,1,1828.4000,23.5680,22.631614,10.050410,3.641559,1041.7918,84.6009,30.000000,357,1041.7918,1050.0164,3.211726,3.641559,1114,0
273,0,,,,,,,,,,,,,393,
274,0,,,,,,,,,,,,,4020,
275,0,,,,,,,,,,,,,422,
276,1,35.9000,38.7273,20.050769,15.734285,3.166852,951.3617,85.1146,50.000000,144,951.3617,951.5043,3.166852,3.226685,593,0
277,1,0.0000,38.9990,20.739552,14.092840,3.290597,979.3497,84.7940,30.000000,187,979.3497,979.5943,3.165097,3.290597,553,0
278,0,,,,,,,,,,,,,446,
279,0,,,,,,,,,,,,,387,
280,0,,,,,,,,,,,,,425,
281,0,,,,,,,,,,,,,432,
