time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
39.500000,-0.044349930,64.561868109,39.943615301,0.000000,39.670833333
40.000000,-0.044909314,64.556320385,39.943930655,0.000000,39.666666667
40.500000,-0.045468648,64.550772617,39.944246015,0.000000,39.662500000
41.000000,-0.046027932,64.545224805,39.944561380,0.000000,39.658333333
41.500000,-0.046587165,64.539676949,39.944876752,0.000000,39.654166667
42.000000,-0.047146349,64.534129050,39.945192130,0.000000,39.650000000
42.500000,-0.047705482,64.528581106,39.945507514,0.000000,39.645833333
43.000000,-0.048264566,64.523033119,39.945822905,0.000000,39.641666667
43.500000,-0.048823599,64.517485088,39.946138301,0.000000,39.637500000
44.000000,-0.049382582,64.511937013,39.946453703,0.000000,39.633333333
44.500000,-0.049941515,64.506388895,39.946769112,0.000000,39.629166667
45.000000,-0.050500399,64.500840732,39.947084527,0.000000,39.625000000
45.500000,-0.051059232,64.495292526,39.947399948,0.000000,39.620833333
46.000000,-0.051618015,64.489744276,39.947715375,0.000000,39.616666667
46.500000,-0.052176748,64.484195982,39.948030808,0.000000,39.612500000
47.000000,-0.052735431,64.478647645,39.948346247,0.000000,39.608333333
47.500000,-0.053294064,64.473099263,39.948661692,0.000000,39.604166667
48.000000,-0.053852647,64.467550838,39.948977144,0.000000,39.600000000
48.500000,-0.054411180,64.462002369,39.949292601,0.000000,39.595833333
49.000000,-0.054969663,64.456453856,39.949608065,0.000000,39.591666667
49.500000,-0.055528096,64.450905299,39.949923535,0.000000,39.587500000
50.000000,-0.056086479,64.445356699,39.950239011,0.000000,39.583333333
50.500000,-0.056644812,64.439808055,39.950554493,0.000000,39.579166667
51.000000,-0.057203095,64.434259367,39.950869981,0.000000,39.575000000
51.500000,-0.057761328,64.428710635,39.951185476,0.000000,39.570833333
52.000000,-0.058319511,64.423161859,39.951500976,0.000000,39.566666667
52.500000,-0.058877644,64.417613039,39.951816483,0.000000,39.562500000
53.000000,-0.059435727,64.412064176,39.952131996,0.000000,39.558333333
53.500000,-0.059993760,64.406515269,39.952447515,0.000000,39.554166667
54.000000,-0.060551743,64.400966318,39.952763040,0.000000,39.550000000
54.500000,-0.061109676,64.395417323,39.953078571,0.000000,39.545833333
55.000000,-0.061667559,64.389868284,39.953394108,0.000000,39.541666667
55.500000,-0.062225392,64.384319202,39.953709652,0.000000,39.537500000
56.000000,-0.062783175,64.378770075,39.954025201,0.000000,39.533333333
56.500000,-0.063340908,64.373220905,39.954340757,0.000000,39.529166667
57.000000,-0.063898592,64.367671691,39.954656319,0.000000,39.525000000
57.500000,-0.064456225,64.362122433,39.954971887,0.000000,39.520833333
58.000000,-0.065013808,64.356573132,39.955287461,0.000000,39.516666667
58.500000,-0.065571342,64.351023786,39.955603041,0.000000,39.512500000
59.000000,-0.066128825,64.345474397,39.955918627,0.000000,39.508333333
59.500000,-0.066686259,64.339924964,39.956234220,0.000000,39.504166667
60.000000,-0.067243643,64.334375487,39.956549818,0.000000,39.500000000
60.500000,-0.067800976,64.328825966,39.956865423,0.000000,39.495833333
61.000000,-0.068358260,64.323276401,39.957181034,0.000000,39.491666667
61.500000,-0.068915494,64.317726793,39.957496651,0.000000,39.487500000
62.000000,-0.069472678,64.312177140,39.957812274,0.000000,39.483333333
62.500000,-0.070029812,64.306627444,39.958127904,0.000000,39.479166667
63.000000,-0.070586896,64.301077704,39.958443539,0.000000,39.475000000
63.500000,-0.071143931,64.295527920,39.958759181,0.000000,39.470833333
64.000000,-0.071700915,64.289978093,39.959074828,0.000000,39.466666667
64.500000,-0.072257850,64.284428221,39.959390482,0.000000,39.462500000
65.000000,-0.072814734,64.278878306,39.959706142,0.000000,39.458333333
65.500000,-0.073371569,64.273328347,39.960021808,0.000000,39.454166667
66.000000,-0.073928354,64.267778344,39.960337481,0.000000,39.450000000
66.500000,-0.074485089,64.262228297,39.960653159,0.000000,39.445833333
67.000000,-0.075041774,64.256678206,39.960968844,0.000000,39.441666667
67.500000,-0.075598409,64.251128072,39.961284534,0.000000,39.437500000
68.000000,-0.076154995,64.245577893,39.961600231,0.000000,39.433333333
68.500000,-0.076711530,64.240027671,39.961915934,0.000000,39.429166667
69.000000,-0.077268016,64.234477405,39.962231643,0.000000,39.425000000
69.500000,-0.077824452,64.228927095,39.962547358,0.000000,39.420833333
70.000000,-0.078380838,64.223376741,39.962863080,0.000000,39.416666667
70.500000,-0.078937174,64.217826343,39.963178807,0.000000,39.412500000
71.000000,-0.079493461,64.212275902,39.963494541,0.000000,39.408333333
71.500000,-0.080049697,64.206725417,39.963810281,0.000000,39.404166667
