case_id,t_best_dt1,T_dt1,soc_dt1,score_dt1,t_best_dt0.5,T_dt0.5,soc_dt0.5,score_dt0.5,t_best_dt0.25,T_dt0.25,soc_dt0.25,score_dt0.25,t_best_dt0.125,T_dt0.125,soc_dt0.125,score_dt0.125,dT_1.0,dT_0.5,dT_0.25,dSoc_1.0,dSoc_0.5,dSoc_0.25,dt_1.0,dt_0.5,dt_0.25,dscore_1.0,dscore_0.5,dscore_0.25
52436,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
63047,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
23463,784.9000,20.000430,15.660640,49.140395,784.8000,20.000581,15.659610,49.142224,784.8000,20.000162,15.659332,49.142701,784.7000,20.000940,15.658720,49.143016,0.000509961,0.000359567,0.000778507,0.00191985,0.000890622,0.000612574,0.2,0.1,0.1,0.00262106,0.000791428,0.000314763
61037,0.0000,21.773093,14.084309,30.000000,0.0000,21.772200,14.083526,30.000000,0.0000,21.771754,14.083134,30.000000,0.0000,21.771531,14.082938,30.000000,0.00156248,0.000669726,0.000223255,0.00137167,0.000588198,0.000196105,0,0,0,0,0,0
22122,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14296,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
24135,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
49896,354.9000,20.000679,19.933270,50.000000,354.8000,20.000739,19.932369,50.000000,354.8000,20.000296,19.932147,50.000000,354.8000,20.000075,19.932036,50.000000,0.000604291,0.000663646,0.000221248,0.00123426,0.000333703,0.000111283,0.1,0,0,0,0,0
16816,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
20928,538.2000,22.919408,10.000060,30.000000,538.4000,22.916695,10.000168,30.000000,538.5000,22.915339,10.000221,30.000000,538.5000,22.915117,10.000006,30.000000,0.00429092,0.00157818,0.000221732,5.35919e-05,0.000161488,0.000214996,0.3,0.1,0,0,0,0
60231,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
11257,728.0000,20.000033,14.465122,48.010951,727.9000,20.000194,14.463941,48.005182,727.8000,20.000753,14.463114,48.006217,727.8000,20.000554,14.462936,48.006265,0.000520151,0.000359498,0.000199111,0.00218569,0.00100444,0.000177485,0.2,0.1,0,0.00468632,0.0010824,4.80079e-05
52346,1648.6000,20.000965,14.074946,46.186294,1648.6000,20.000221,14.074474,46.185848,1648.5000,20.000877,14.073753,46.188582,1648.5000,20.000691,14.073634,46.188470,0.000273263,0.000470703,0.000186075,0.00131181,0.000839261,0.000118228,0.1,0.1,0,0.00217659,0.00262224,0.000111952
31474,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
34264,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
30045,1047.7000,20.199184,10.000320,30.000000,1047.9000,20.196464,10.000417,30.000000,1048.0000,20.195104,10.000465,30.000000,1048.0000,20.194912,10.000246,30.000000,0.0042717,0.00155163,0.000191547,7.38208e-05,0.000170986,0.000219176,0.3,0.1,0,9.90852e-12,9.90852e-12,9.90852e-12
35793,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
40532,130.8000,20.000636,20.693685,50.000000,130.7000,20.000718,20.692736,50.000000,130.7000,20.000296,20.692488,50.000000,130.7000,20.000085,20.692365,50.000000,0.000550664,0.000632087,0.000210697,0.00132035,0.000370979,0.000123676,0.1,0,0,0,0,0
45391,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
4123,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35454,615.2000,22.999222,10.344350,33.653698,615.1000,22.999278,10.343045,33.641052,615.0000,22.999764,10.342150,33.631674,615.0000,22.999549,10.341945,33.632611,0.000327185,0.000271119,0.000215363,0.00240578,0.00110074,0.000205283,0.2,0.1,0,0.0210866,0.00844115,0.000936964
1118,695.9000,22.242917,10.000367,30.000000,696.0000,22.241076,10.000068,30.000000,696.1000,22.239685,10.000158,30.000000,696.2000,22.238520,10.000441,30.000000,0.00439665,0.00255531,0.00116488,7.41667e-05,0.000373047,0.000283666,0.3,0.2,0.1,0,0,0
45198,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
64388,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
50264,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
64118,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
53298,467.9000,20.000670,16.698206,50.000000,467.8000,20.000733,16.697173,50.000000,467.8000,20.000292,16.696888,50.000000,467.8000,20.000071,16.696745,50.000000,0.00059881,0.000661613,0.000220546,0.00146117,0.000428196,0.000142763,0.1,0,0,0,0,0
49643,512.5000,20.000400,13.573191,46.230116,512.4000,20.000495,13.571997,46.230068,512.4000,20.000067,13.571635,46.229574,512.3000,20.000804,13.570983,46.230261,0.000404246,0.000309065,0.000737124,0.00220787,0.00101388,0.000652292,0.2,0.1,0.1,0.000144835,0.000193477,0.000687477
2637,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
37902,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
10110,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
34085,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
6963,126.9000,21.905908,10.000464,30.000000,127.1000,21.903271,10.000265,30.000000,127.2000,21.901953,10.000165,30.000000,127.3000,21.900844,10.000355,30.000000,0.00506419,0.00242777,0.00110947,0.000109806,8.93467e-05,0.000189144,0.4,0.2,0.1,0,0,0
24955,700.4000,20.000411,15.233478,48.985325,700.3000,20.000507,15.232414,48.986398,700.3000,20.000077,15.232116,48.986650,700.2000,20.000818,15.231498,48.986873,0.000406887,0.000310822,0.000740736,0.00197954,0.000915461,0.000617212,0.2,0.1,0.1,0.00154785,0.000474463,0.000222457
31754,936.0000,20.000714,14.406695,47.627202,935.9000,20.000908,14.405598,47.628907,935.9000,20.000514,14.405288,47.628927,935.9000,20.000318,14.405133,47.630051,0.000396469,0.000590208,0.000196738,0.0015623,0.000465097,0.000155073,0.1,0,0,0.00284931,0.00114396,0.00112379
22207,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
32076,847.5000,20.000683,14.355199,47.786923,847.4000,20.000762,14.354095,47.788147,847.4000,20.000325,14.353777,47.789036,847.4000,20.000107,14.353618,47.788966,0.000575937,0.000654548,0.000218209,0.00158077,0.000477068,0.000159062,0.1,0,0,0.0020431,0.000818813,7.03452e-05
47252,160.7000,20.000411,18.032160,50.000000,160.6000,20.000471,18.031107,50.000000,160.6000,20.000038,18.030809,50.000000,160.5000,20.000746,18.030203,50.000000,0.000334643,0.000275325,0.000707934,0.00195757,0.000904436,0.000606169,0.2,0.1,0.1,0,0,0
46123,1009.7000,20.000764,13.803705,46.716825,1009.6000,20.000912,13.802618,46.718787,1009.6000,20.000498,13.802312,46.718568,1009.6000,20.000292,13.802158,46.718460,0.000472034,0.000619877,0.000206621,0.00154717,0.000460307,0.000153446,0.1,0,0,0.00163406,0.000327,0.000108734
55298,0.0000,21.564002,13.306180,30.000000,0.0000,21.563132,13.305306,30.000000,0.0000,21.562696,13.304869,30.000000,0.0000,21.562479,13.304650,30.000000,0.00152286,0.000652729,0.000217582,0.00152936,0.000655684,0.000218608,0,0,0,0,0,0
25755,880.5000,20.000907,11.973671,36.562267,880.5000,20.000068,11.972975,36.521034,880.4000,20.000639,11.972148,36.504399,880.4000,20.000429,11.971974,36.501065,0.000477793,0.000361008,0.000209757,0.001697,0.001001,0.00017416,0.1,0.1,0,0.0612012,0.0199689,0.0033337
60175,557.7000,20.000396,14.014529,47.681060,557.6000,20.000500,14.013261,47.682462,557.6000,20.000082,14.012861,47.683456,557.5000,20.000811,14.012192,47.683898,0.000415082,0.000311843,0.000729322,0.00233621,0.00106853,0.000669139,0.2,0.1,0.1,0.00283832,0.00143638,0.000442057
1058,923.9000,20.000043,13.207204,46.220337,923.8000,20.000229,13.206020,46.222554,923.7000,20.000811,13.205188,46.223284,923.7000,20.000614,13.205012,46.224908,0.000570935,0.000384104,0.000197252,0.00219146,0.00100801,0.000175821,0.2,0.1,0,0.00457075,0.00235424,0.00162381
56743,778.0000,20.000040,13.512209,46.393026,777.9000,20.000144,13.511083,46.394906,777.8000,20.000679,13.510284,46.397158,777.8000,20.000463,13.510121,46.396971,0.000422705,0.000319062,0.000215719,0.00208818,0.000962474,0.000163838,0.2,0.1,0,0.00394459,0.00206516,0.000187545
45545,0.0000,20.827082,11.022574,30.000000,0.0000,20.826239,11.021471,30.000000,0.0000,20.825818,11.020919,30.000000,0.0000,20.825607,11.020643,30.000000,0.00147542,0.000632468,0.000210849,0.0019312,0.000828024,0.000276093,0,0,0,0,0,0
34459,114.3000,20.000050,19.618625,50.000000,114.2000,20.000119,19.617657,50.000000,114.1000,20.000616,19.616946,50.000000,114.1000,20.000402,19.616817,50.000000,0.000352066,0.000283033,0.00021422,0.00180785,0.00084002,0.000128183,0.2,0.1,0,0,0,0
49668,766.1000,20.000636,14.633529,48.101740,766.0000,20.000806,14.632355,48.103263,766.0000,20.000410,14.632004,48.104284,766.0000,20.000212,14.631829,48.104353,0.000424891,0.000594952,0.000198326,0.00169985,0.000526189,0.000175412,0.1,0,0,0.00261328,0.00109019,6.88947e-05
37722,1104.6000,20.756404,10.000220,30.000000,1104.8000,20.753664,10.000456,30.000000,1104.8000,20.753264,10.000086,30.000000,1104.9000,20.752094,10.000389,30.000000,0.00431031,0.00157023,0.00117002,0.000169218,6.70961e-05,0.000302831,0.3,0.1,0.1,0,0,0
54934,1957.8000,20.369817,10.000205,30.000000,1957.9000,20.368048,10.000101,30.000000,1958.0000,20.366656,10.000296,30.000000,1958.0000,20.366468,10.000147,30.000000,0.0033486,0.00158031,0.000188091,5.81982e-05,4.54057e-05,0.000149316,0.2,0.1,0,0,0,0
31421,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35947,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
23281,374.7000,20.000041,13.570626,35.442541,374.6000,20.000139,13.569315,35.415724,374.5000,20.000653,13.568425,35.403903,374.5000,20.000445,13.568215,35.396331,0.000404151,0.00030634,0.000208416,0.00241163,0.00110089,0.000210603,0.2,0.1,0,0.0462093,0.0193929,0.00757196
10528,695.8000,20.000949,13.347303,46.398926,695.8000,20.000109,13.346597,46.391070,695.7000,20.000650,13.345773,46.391736,695.7000,20.000440,13.345597,46.391587,0.000509203,0.000330843,0.000210013,0.00170568,0.00100038,0.000176438,0.1,0.1,0,0.00733949,0.000517108,0.000149519
49259,593.7000,22.319161,10.000084,30.000000,593.9000,22.316399,10.000242,30.000000,594.0000,22.315018,10.000320,30.000000,594.0000,22.314791,10.000120,30.000000,0.00436961,0.00160804,0.000227156,3.58545e-05,0.000121896,0.000200532,0.3,0.1,0,0,0,0
12257,1014.7000,20.000144,12.921776,45.132577,1014.6000,20.000339,12.920660,45.128743,1014.5000,20.000941,12.919861,45.123465,1014.5000,20.000737,12.919702,45.124000,0.000593238,0.000398497,0.000204176,0.00207385,0.000957924,0.000158654,0.2,0.1,0,0.00857648,0.00474324,0.000534772
25449,187.6000,20.000586,17.363060,50.000000,187.5000,20.000629,17.361987,50.000000,187.5000,20.000186,17.361678,50.000000,187.4000,20.000892,17.361067,50.000000,0.000306037,0.000263505,0.0007059,0.00199365,0.000920062,0.000611638,0.2,0.1,0.1,0,0,0
63093,348.2000,20.000776,17.548951,50.000000,348.1000,20.000846,17.547924,50.000000,348.1000,20.000411,17.547641,50.000000,348.1000,20.000193,17.547500,50.000000,0.000583151,0.000653427,0.000217828,0.00145134,0.000424341,0.000141485,0.1,0,0,0,0,0
57193,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
30473,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
45988,166.5000,21.641070,10.000369,30.000000,166.7000,21.638429,10.000214,30.000000,166.8000,21.637109,10.000136,30.000000,166.9000,21.635996,10.000336,30.000000,0.0050748,0.00243381,0.0011133,3.36117e-05,0.000121811,0.000199844,0.4,0.2,0.1,0,0,0
23545,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
28007,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
53643,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
9445,54.2000,20.000419,14.974633,30.714267,54.1000,20.000489,14.973351,30.906743,54.1000,20.000066,14.972941,31.055004,54.0000,20.000771,14.972273,31.021271,0.000352634,0.000281968,0.000704926,0.00235915,0.00107733,0.000667131,0.2,0.1,0.1,0.307004,0.114528,0.0337332
46677,1493.3000,20.141874,10.000399,30.000000,1493.4000,20.140106,10.000201,30.000000,1493.5000,20.138720,10.000347,30.000000,1493.5000,20.138529,10.000174,30.000000,0.00334481,0.00157688,0.000191174,0.000224551,2.64592e-05,0.000172246,0.2,0.1,0,0,0,0
25303,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
32197,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35079,323.4000,20.923984,10.000099,30.000000,323.6000,20.921294,10.000002,30.000000,323.8000,20.919028,10.000430,30.000000,323.8000,20.918816,10.000168,30.000000,0.00516771,0.00247823,0.000211385,6.92982e-05,0.000165445,0.000262492,0.4,0.2,0,0,0,0
12549,1027.7000,21.354194,10.000100,30.000000,1027.9000,21.351363,10.000331,30.000000,1028.0000,21.349947,10.000447,30.000000,1028.0000,21.349743,10.000259,30.000000,0.00445112,0.00162018,0.000204679,0.000158921,7.26709e-05,0.000188202,0.3,0.1,0,0,0,0
57744,42.3000,22.999210,11.458547,32.274805,42.2000,22.999228,11.457064,32.270038,42.1000,22.999681,11.456085,32.265268,42.1000,22.999464,11.455833,32.265268,0.000253426,0.000235328,0.000217385,0.00271368,0.0012313,0.000251962,0.2,0.1,0,0.00953737,0.00476997,7.10543e-15
41267,2087.2000,20.220690,10.000074,30.000000,2087.3000,20.218903,10.000002,30.000000,2087.4000,20.217495,10.000214,30.000000,2087.4000,20.217306,10.000072,30.000000,0.00338454,0.0015977,0.000189193,1.7614e-06,6.99229e-05,0.000141861,0.2,0.1,0,0,0,0
63616,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
49824,349.6000,22.999543,10.351310,33.730179,349.5000,22.999502,10.349970,33.717884,349.4000,22.999931,10.349062,33.709677,349.4000,22.999695,10.348846,33.705571,0.000152545,0.000193884,0.000235374,0.00246358,0.00112402,0.000216287,0.2,0.1,0,0.0246077,0.0123132,0.00410646
51492,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
31642,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
1050,890.0000,22.944947,10.000353,30.000000,890.1000,22.943171,10.000039,30.000000,890.2000,22.941818,10.000126,30.000000,890.3000,22.940675,10.000413,30.000000,0.00427192,0.00249658,0.00114287,6.02964e-05,0.000373816,0.000287094,0.3,0.2,0.1,0,0,0
41446,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
13569,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
41208,869.3000,20.000264,13.306263,46.530146,869.2000,20.000355,13.305082,46.520883,869.1000,20.000873,13.304256,46.521313,869.1000,20.000659,13.304077,46.521097,0.000395254,0.000304449,0.00021384,0.00218582,0.00100408,0.000178064,0.2,0.1,0,0.00904911,0.00021451,0.000216242
18027,405.3000,20.000200,13.406297,40.348726,405.2000,20.000286,13.405031,40.323768,405.1000,20.000799,13.404163,40.320493,405.1000,20.000586,13.403964,40.317688,0.000385466,0.000299124,0.000213079,0.00233272,0.00106704,0.000199251,0.2,0.1,0,0.0310374,0.00607943,0.00280524
65420,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
49226,924.3000,20.000002,13.577381,46.695200,924.2000,20.000185,13.576215,46.697024,924.1000,20.000761,13.575394,46.699121,924.1000,20.000564,13.575222,46.698986,0.000562412,0.000379247,0.000196254,0.00215907,0.000993615,0.000172178,0.2,0.1,0,0.00378606,0.0019616,0.000135347
58923,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
37145,857.9000,20.959050,10.000193,30.000000,858.1000,20.956317,10.000352,30.000000,858.2000,20.954950,10.000432,30.000000,858.2000,20.954735,10.000231,30.000000,0.00431523,0.00158174,0.00021491,3.85466e-05,0.00012136,0.0002011,0.3,0.1,0,0,0,0
37062,383.8000,20.000741,17.390843,50.000000,383.7000,20.000795,17.389814,50.000000,383.7000,20.000354,17.389529,50.000000,383.7000,20.000133,17.389387,50.000000,0.000607466,0.000661898,0.000220645,0.00145656,0.000427221,0.000142434,0.1,0,0,0,0,0
11123,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
27747,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
45519,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
13976,1848.7000,22.024433,10.000290,30.000000,1848.8000,22.022635,10.000204,30.000000,1848.9000,22.021241,10.000406,30.000000,1848.9000,22.021038,10.000262,30.000000,0.00339438,0.00159627,0.000202153,2.83474e-05,5.75146e-05,0.000143823,0.2,0.1,0,0,0,0
49055,442.3000,20.000589,12.192293,40.413672,442.2000,20.000702,12.190897,40.408903,442.2000,20.000287,12.190436,40.405215,442.2000,20.000079,12.190205,40.403371,0.000510284,0.000622966,0.000207665,0.00208808,0.000692203,0.000230764,0.1,0,0,0.0103006,0.00553166,0.00184405
63305,470.3000,20.000896,19.172687,50.000000,470.3000,20.000015,19.172228,50.000000,470.2000,20.000523,19.171541,50.000000,470.2000,20.000303,19.171426,50.000000,0.00059273,0.000288069,0.000220233,0.00126113,0.00080206,0.000114848,0.1,0.1,0,0,0,0
35582,158.9000,20.000022,15.980614,50.000000,158.8000,20.000071,15.979452,50.000000,158.7000,20.000559,15.978640,50.000000,158.7000,20.000339,15.978465,50.000000,0.000316724,0.000268175,0.000219724,0.0021494,0.000987242,0.000175429,0.2,0.1,0,0,0,0
52701,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35769,1152.6000,20.000543,12.641529,45.545836,1152.5000,20.000673,12.640432,45.548025,1152.5000,20.000255,12.640122,45.549553,1152.5000,20.000046,12.639967,45.549269,0.000497236,0.000627551,0.000209184,0.00156202,0.000464953,0.00015501,0.1,0,0,0.00343274,0.00124433,0.000284628
31212,222.4000,22.554480,10.000406,30.000000,222.6000,22.551817,10.000297,30.000000,222.7000,22.550486,10.000242,30.000000,222.8000,22.549371,10.000454,30.000000,0.00510956,0.00244653,0.00111488,4.75106e-05,0.000156482,0.000211281,0.4,0.2,0.1,0,0,0
64596,281.6000,20.000779,17.534157,50.000000,281.5000,20.000874,17.533063,50.000000,281.5000,20.000457,17.532746,50.000000,281.5000,20.000249,17.532588,50.000000,0.000530347,0.000625021,0.000208341,0.00156874,0.000474804,0.000158288,0.1,0,0,0,0,0
62484,885.3000,20.000515,12.846818,45.216235,885.2000,20.000665,12.845675,45.218521,885.2000,20.000244,12.845343,45.217836,885.2000,20.000033,12.845176,45.219747,0.000481973,0.000631521,0.000210524,0.00164131,0.000499092,0.000166402,0.1,0,0,0.00351232,0.00122667,0.00191122
22356,303.2000,20.000062,17.404752,50.000000,303.1000,20.000144,17.403686,50.000000,303.0000,20.000649,17.402923,50.000000,303.0000,20.000437,17.402771,50.000000,0.000374499,0.000292951,0.000211881,0.00198028,0.000914764,0.000151425,0.2,0.1,0,1.42109e-14,1.42109e-14,2.13163e-14
34416,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
55037,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
19694,206.3000,20.000361,15.617570,50.000000,206.2000,20.000410,15.616411,50.000000,206.1000,20.000897,15.615601,50.000000,206.1000,20.000679,15.615426,50.000000,0.00031815,0.000268424,0.000218765,0.00214341,0.000984481,0.000174732,0.2,0.1,0,0,0,0
59203,788.8000,20.000494,12.415900,44.052815,788.7000,20.000589,12.414701,44.045335,788.7000,20.000156,12.414336,44.040752,788.6000,20.000899,12.413684,44.039436,0.000405227,0.000310576,0.000742896,0.00221644,0.00101731,0.000652931,0.2,0.1,0.1,0.0133789,0.00589895,0.00131623
3189,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
55708,2159.2000,20.806661,10.000064,30.000000,2159.3000,20.804866,10.000003,30.000000,2159.4000,20.803460,10.000219,30.000000,2159.4000,20.803266,10.000080,30.000000,0.00339542,0.00160064,0.000194102,1.57911e-05,7.72537e-05,0.000138807,0.2,0.1,0,0,0,0
38040,368.4000,20.000520,16.399981,50.000000,368.3000,20.000579,16.398915,50.000000,368.3000,20.000138,16.398613,50.000000,368.2000,20.000858,16.398000,50.000000,0.000337551,0.000278722,0.000719643,0.00198156,0.000915621,0.000613608,0.2,0.1,0.1,0,0,0
61432,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
37448,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
28680,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35528,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
53661,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
54476,427.9000,20.239410,10.000252,30.000000,428.1000,20.236660,10.000243,30.000000,428.2000,20.235285,10.000237,30.000000,428.3000,20.234129,10.000472,30.000000,0.00528107,0.00253113,0.00115607,0.000219599,0.000229381,0.000234541,0.4,0.2,0.1,0,0,0
45766,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
33417,796.6000,22.253003,10.000324,30.000000,796.8000,22.250308,10.000358,30.000000,796.9000,22.248961,10.000374,30.000000,796.9000,22.248757,10.000139,30.000000,0.00424679,0.00155176,0.000204163,0.000184808,0.0002185,0.000235139,0.3,0.1,0,0,0,0
