time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
112.000000,4.782273132,63.761022940,39.860357599,0.000000,39.066666667
112.500000,4.781310468,63.755486779,39.860678877,0.000000,39.062500000
113.000000,4.780347886,63.749950574,39.861000159,0.000000,39.058333333
113.500000,4.779385387,63.744414324,39.861321448,0.000000,39.054166667
114.000000,4.778422971,63.738878029,39.861642743,0.000000,39.050000000
114.500000,4.777460636,63.733341690,39.861964043,0.000000,39.045833333
115.000000,4.776498385,63.727805306,39.862285349,0.000000,39.041666667
115.500000,4.775536215,63.722268878,39.862606660,0.000000,39.037500000
116.000000,4.774574128,63.716732404,39.862927978,0.000000,39.033333333
116.500000,4.773612124,63.711195887,39.863249301,0.000000,39.029166667
117.000000,4.772650201,63.705659324,39.863570630,0.000000,39.025000000
117.500000,4.771688361,63.700122717,39.863891965,0.000000,39.020833333
118.000000,4.770726604,63.694586066,39.864213306,0.000000,39.016666667
118.500000,4.769764929,63.689049369,39.864534652,0.000000,39.012500000
119.000000,4.768803336,63.683512628,39.864856004,0.000000,39.008333333
119.500000,4.767841826,63.677975843,39.865177362,0.000000,39.004166667
120.000000,4.766880398,63.672439013,39.865498726,0.000000,39.000000000
120.500000,4.765919052,63.666902138,39.865820095,0.000000,38.995833333
121.000000,4.764957788,63.661365218,39.866141470,0.000000,38.991666667
121.500000,4.763996607,63.655828254,39.866462851,0.000000,38.987500000
122.000000,4.763035509,63.650291246,39.866784238,0.000000,38.983333333
122.500000,4.762074492,63.644754192,39.867105631,0.000000,38.979166667
123.000000,4.761113558,63.639217094,39.867427029,0.000000,38.975000000
123.500000,4.760152706,63.633679951,39.867748433,0.000000,38.970833333
124.000000,4.759191937,63.628142764,39.868069843,0.000000,38.966666667
124.500000,4.758231249,63.622605532,39.868391259,0.000000,38.962500000
125.000000,4.757270644,63.617068256,39.868712680,0.000000,38.958333333
125.500000,4.756310122,63.611530935,39.869034107,0.000000,38.954166667
126.000000,4.755349681,63.605993569,39.869355540,0.000000,38.950000000
126.500000,4.754389323,63.600456158,39.869676979,0.000000,38.945833333
127.000000,4.753429047,63.594918703,39.869998423,0.000000,38.941666667
127.500000,4.752468854,63.589381203,39.870319874,0.000000,38.937500000
128.000000,4.751508742,63.583843659,39.870641330,0.000000,38.933333333
128.500000,4.750548713,63.578306070,39.870962792,0.000000,38.929166667
129.000000,4.749588766,63.572768436,39.871284259,0.000000,38.925000000
129.500000,4.748628901,63.567230758,39.871605733,0.000000,38.920833333
130.000000,4.747669119,63.561693035,39.871927212,0.000000,38.916666667
130.500000,4.746709418,63.556155267,39.872248697,0.000000,38.912500000
131.000000,4.745749800,63.550617455,39.872570188,0.000000,38.908333333
131.500000,4.744790264,63.545079598,39.872891684,0.000000,38.904166667
132.000000,4.743830811,63.539541696,39.873213186,0.000000,38.900000000
132.500000,4.742871439,63.534003750,39.873534695,0.000000,38.895833333
133.000000,4.741912150,63.528465759,39.873856208,0.000000,38.891666667
133.500000,4.740952942,63.522927723,39.874177728,0.000000,38.887500000
