time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
296.000000,0.006367546,61.308730601,75.196576305,6.000000,37.066666667
296.250000,0.009634739,61.303508616,75.196925920,6.000000,37.062500000
296.500000,0.012901759,61.298286608,75.197275548,6.000000,37.058333333
296.750000,0.016168605,61.293064575,75.197625188,6.000000,37.054166667
297.000000,0.019435278,61.287842517,75.197974841,6.000000,37.050000000
297.250000,0.022701778,61.282620436,75.198324507,6.000000,37.045833333
297.500000,0.025968104,61.277398330,75.198674186,6.000000,37.041666667
297.750000,0.029234257,61.272176200,75.199023878,6.000000,37.037500000
298.000000,0.032500237,61.266954045,75.199373582,6.000000,37.033333333
298.250000,0.035766044,61.261731867,75.199723299,6.000000,37.029166667
298.500000,0.039031678,61.256509663,75.200073030,6.000000,37.025000000
298.750000,0.042297138,61.251287436,75.200422773,6.000000,37.020833333
299.000000,0.045562426,61.246065185,75.200772528,6.000000,37.016666667
299.250000,0.048827540,61.240842909,75.201122297,6.000000,37.012500000
299.500000,0.052092481,61.235620609,75.201472078,6.000000,37.008333333
299.750000,0.055357248,61.230398284,75.201821872,6.000000,37.004166667
300.000000,0.058621843,61.225175935,75.202171679,6.000000,37.000000000
300.250000,0.061886264,61.219953562,75.202521499,6.000000,36.995833333
300.500000,0.065150513,61.214731165,75.202871332,6.000000,36.991666667
300.750000,0.068414588,61.209508743,75.203221177,6.000000,36.987500000
301.000000,0.071678490,61.204286298,75.203571036,6.000000,36.983333333
301.250000,0.074942219,61.199063827,75.203920907,6.000000,36.979166667
301.500000,0.078205775,61.193841333,75.204270791,6.000000,36.975000000
301.750000,0.081469157,61.188618814,75.204620687,6.000000,36.970833333
302.000000,0.084732367,61.183396271,75.204970597,6.000000,36.966666667
302.250000,0.087995403,61.178173703,75.205320519,6.000000,36.962500000
302.500000,0.091258267,61.172951112,75.205670455,6.000000,36.958333333
302.750000,0.094520957,61.167728496,75.206020403,6.000000,36.954166667
303.000000,0.097783475,61.162505855,75.206370363,6.000000,36.950000000
303.250000,0.101045819,61.157283191,75.206720337,6.000000,36.945833333
303.500000,0.104307990,61.152060502,75.207070324,6.000000,36.941666667
303.750000,0.107569989,61.146837789,75.207420323,6.000000,36.937500000
304.000000,0.110831814,61.141615051,75.207770335,6.000000,36.933333333
304.250000,0.114093466,61.136392289,75.208120360,6.000000,36.929166667
304.500000,0.117354945,61.131169503,75.208470398,6.000000,36.925000000
304.750000,0.120616252,61.125946693,75.208820448,6.000000,36.920833333
305.000000,0.123877385,61.120723858,75.209170511,6.000000,36.916666667
305.250000,0.127138345,61.115500999,75.209520588,6.000000,36.912500000
305.500000,0.130399132,61.110278116,75.209870677,6.000000,36.908333333
305.750000,0.133659747,61.105055208,75.210220778,6.000000,36.904166667
306.000000,0.136920188,61.099832276,75.210570893,6.000000,36.900000000
306.250000,0.140180457,61.094609320,75.210921021,6.000000,36.895833333
306.500000,0.143440552,61.089386339,75.211271161,6.000000,36.891666667
306.750000,0.146700475,61.084163334,75.211621314,6.000000,36.887500000
307.000000,0.149960224,61.078940305,75.211971480,6.000000,36.883333333
307.250000,0.153219801,61.073717251,75.212321659,6.000000,36.879166667
307.500000,0.156479205,61.068494173,75.212671850,6.000000,36.875000000
307.750000,0.159738436,61.063271071,75.213022055,6.000000,36.870833333
308.000000,0.162997494,61.058047945,75.213372272,6.000000,36.866666667
308.250000,0.166256379,61.052824794,75.213722502,6.000000,36.862500000
308.500000,0.169515092,61.047601619,75.214072745,6.000000,36.858333333
308.750000,0.172773631,61.042378419,75.214423000,6.000000,36.854166667
309.000000,0.176031998,61.037155195,75.214773269,6.000000,36.850000000
309.250000,0.179290192,61.031931947,75.215123550,6.000000,36.845833333
309.500000,0.182548213,61.026708675,75.215473844,6.000000,36.841666667
309.750000,0.185806061,61.021485378,75.215824151,6.000000,36.837500000
310.000000,0.189063737,61.016262057,75.216174471,6.000000,36.833333333
310.250000,0.192321239,61.011038711,75.216524803,6.000000,36.829166667
310.500000,0.195578569,61.005815341,75.216875149,6.000000,36.825000000
310.750000,0.198835726,61.000591947,75.217225507,6.000000,36.820833333
311.000000,0.202092710,60.995368529,75.217575878,6.000000,36.816666667
311.250000,0.205349522,60.990145086,75.217926262,6.000000,36.812500000
311.500000,0.208606160,60.984921619,75.218276659,6.000000,36.808333333
311.750000,0.211862626,60.979698128,75.218627068,6.000000,36.804166667
312.000000,0.215118919,60.974474612,75.218977490,6.000000,36.800000000
312.250000,0.218375040,60.969251072,75.219327926,6.000000,36.795833333
312.500000,0.221630988,60.964027507,75.219678374,6.000000,36.791666667
312.750000,0.224886763,60.958803919,75.220028834,6.000000,36.787500000
313.000000,0.228142365,60.953580305,75.220379308,6.000000,36.783333333
313.250000,0.231397795,60.948356668,75.220729794,6.000000,36.779166667
313.500000,0.234653051,60.943133006,75.221080294,6.000000,36.775000000
313.750000,0.237908136,60.937909320,75.221430806,6.000000,36.770833333
314.000000,0.241163047,60.932685610,75.221781331,6.000000,36.766666667
314.250000,0.244417786,60.927461875,75.222131868,6.000000,36.762500000
314.500000,0.247672352,60.922238116,75.222482419,6.000000,36.758333333
314.750000,0.250926746,60.917014332,75.222832982,6.000000,36.754166667
315.000000,0.254180967,60.911790524,75.223183558,6.000000,36.750000000
315.250000,0.257435015,60.906566692,75.223534147,6.000000,36.745833333
315.500000,0.260688891,60.901342836,75.223884749,6.000000,36.741666667
315.750000,0.263942594,60.896118955,75.224235364,6.000000,36.737500000
316.000000,0.267196125,60.890895049,75.224585991,6.000000,36.733333333
316.250000,0.270449482,60.885671120,75.224936631,6.000000,36.729166667
316.500000,0.273702668,60.880447166,75.225287285,6.000000,36.725000000
316.750000,0.276955680,60.875223188,75.225637950,6.000000,36.720833333
317.000000,0.280208521,60.869999185,75.225988629,6.000000,36.716666667
317.250000,0.283461188,60.864775158,75.226339321,6.000000,36.712500000
317.500000,0.286713683,60.859551107,75.226690025,6.000000,36.708333333
317.750000,0.289966006,60.854327031,75.227040742,6.000000,36.704166667
318.000000,0.293218156,60.849102931,75.227391472,6.000000,36.700000000
318.250000,0.296470133,60.843878806,75.227742215,6.000000,36.695833333
318.500000,0.299721938,60.838654658,75.228092971,6.000000,36.691666667
318.750000,0.302973570,60.833430485,75.228443739,6.000000,36.687500000
319.000000,0.306225030,60.828206287,75.228794521,6.000000,36.683333333
319.250000,0.309476317,60.822982065,75.229145315,6.000000,36.679166667
319.500000,0.312727432,60.817757819,75.229496122,6.000000,36.675000000
319.750000,0.315978375,60.812533549,75.229846942,6.000000,36.670833333
320.000000,0.319229145,60.807309254,75.230197774,6.000000,36.666666667
320.250000,0.322479742,60.802084934,75.230548620,6.000000,36.662500000
320.500000,0.325730167,60.796860591,75.230899478,6.000000,36.658333333
320.750000,0.328980420,60.791636223,75.231250349,6.000000,36.654166667
321.000000,0.332230500,60.786411830,75.231601233,6.000000,36.650000000
321.250000,0.335480408,60.781187413,75.231952130,6.000000,36.645833333
321.500000,0.338730143,60.775962972,75.232303039,6.000000,36.641666667
321.750000,0.341979706,60.770738507,75.232653962,6.000000,36.637500000
322.000000,0.345229097,60.765514017,75.233004897,6.000000,36.633333333
322.250000,0.348478315,60.760289503,75.233355845,6.000000,36.629166667
322.500000,0.351727360,60.755064964,75.233706806,6.000000,36.625000000
322.750000,0.354976234,60.749840401,75.234057779,6.000000,36.620833333
323.000000,0.358224935,60.744615814,75.234408766,6.000000,36.616666667
323.250000,0.361473463,60.739391202,75.234759765,6.000000,36.612500000
323.500000,0.364721820,60.734166566,75.235110777,6.000000,36.608333333
323.750000,0.367970004,60.728941906,75.235461802,6.000000,36.604166667
324.000000,0.371218015,60.723717221,75.235812840,6.000000,36.600000000
324.250000,0.374465855,60.718492512,75.236163891,6.000000,36.595833333
324.500000,0.377713522,60.713267778,75.236514954,6.000000,36.591666667
324.750000,0.380961016,60.708043020,75.236866031,6.000000,36.587500000
325.000000,0.384208339,60.702818238,75.237217120,6.000000,36.583333333
325.250000,0.387455489,60.697593431,75.237568222,6.000000,36.579166667
325.500000,0.390702467,60.692368600,75.237919336,6.000000,36.575000000
325.750000,0.393949272,60.687143744,75.238270464,6.000000,36.570833333
326.000000,0.397195905,60.681918864,75.238621604,6.000000,36.566666667
326.250000,0.400442366,60.676693960,75.238972757,6.000000,36.562500000
326.500000,0.403688655,60.671469031,75.239323924,6.000000,36.558333333
326.750000,0.406934772,60.666244078,75.239675102,6.000000,36.554166667
327.000000,0.410180716,60.661019101,75.240026294,6.000000,36.550000000
327.250000,0.413426488,60.655794099,75.240377499,6.000000,36.545833333
327.500000,0.416672088,60.650569073,75.240728716,6.000000,36.541666667
327.750000,0.419917516,60.645344022,75.241079946,6.000000,36.537500000
328.000000,0.423162771,60.640118947,75.241431189,6.000000,36.533333333
328.250000,0.426407854,60.634893848,75.241782445,6.000000,36.529166667
328.500000,0.429652766,60.629668724,75.242133714,6.000000,36.525000000
328.750000,0.432897505,60.624443576,75.242484995,6.000000,36.520833333
329.000000,0.436142071,60.619218403,75.242836289,6.000000,36.516666667
329.250000,0.439386466,60.613993206,75.243187596,6.000000,36.512500000
329.500000,0.442630688,60.608767985,75.243538916,6.000000,36.508333333
329.750000,0.445874739,60.603542739,75.243890249,6.000000,36.504166667
330.000000,0.449118617,60.598317469,75.244241595,6.000000,36.500000000
330.250000,0.452362323,60.593092175,75.244592953,6.000000,36.495833333
330.500000,0.455605857,60.587866856,75.244944324,6.000000,36.491666667
330.750000,0.458849219,60.582641512,75.245295709,6.000000,36.487500000
331.000000,0.462092409,60.577416144,75.245647105,6.000000,36.483333333
331.250000,0.465335427,60.572190752,75.245998515,6.000000,36.479166667
331.500000,0.468578272,60.566965336,75.246349938,6.000000,36.475000000
331.750000,0.471820946,60.561739895,75.246701373,6.000000,36.470833333
332.000000,0.475063448,60.556514429,75.247052821,6.000000,36.466666667
332.250000,0.478305777,60.551288940,75.247404282,6.000000,36.462500000
332.500000,0.481547934,60.546063425,75.247755756,6.000000,36.458333333
332.750000,0.484789920,60.540837887,75.248107243,6.000000,36.454166667
333.000000,0.488031733,60.535612324,75.248458742,6.000000,36.450000000
333.250000,0.491273375,60.530386736,75.248810255,6.000000,36.445833333
333.500000,0.494514844,60.525161125,75.249161780,6.000000,36.441666667
333.750000,0.497756141,60.519935488,75.249513318,6.000000,36.437500000
334.000000,0.500997267,60.514709828,75.249864869,6.000000,36.433333333
334.250000,0.504238220,60.509484143,75.250216433,6.000000,36.429166667
334.500000,0.507479002,60.504258433,75.250568009,6.000000,36.425000000
334.750000,0.510719611,60.499032699,75.250919598,6.000000,36.420833333
335.000000,0.513960049,60.493806941,75.251271200,6.000000,36.416666667
335.250000,0.517200314,60.488581158,75.251622815,6.000000,36.412500000
335.500000,0.520440408,60.483355351,75.251974443,6.000000,36.408333333
335.750000,0.523680330,60.478129520,75.252326084,6.000000,36.404166667
336.000000,0.526920079,60.472903664,75.252677737,6.000000,36.400000000
336.250000,0.530159657,60.467677783,75.253029404,6.000000,36.395833333
